product_group_id,image_uuid,url
35757,"a324c9bd-5398-4abc-b348-9fc1b900aa07","https://prime.sweedpos.com/store_setup/products/product/35757"
67079,"0c54f4d3-4cc5-44c0-9a10-a46b3c8078e9","https://prime.sweedpos.com/store_setup/products/product/67079"
79303,"","https://prime.sweedpos.com/store_setup/products/product/79303"
80671,"d96e46dc-d6c2-4128-8c0b-e0f4ec3931b2","https://prime.sweedpos.com/store_setup/products/product/80671"
35744,"09b58518-6e81-4eae-9f5d-548a88a6f4a5","https://prime.sweedpos.com/store_setup/products/product/35744"
35777,"1eb9fa7b-3774-49e2-8624-0837dbee5948","https://prime.sweedpos.com/store_setup/products/product/35777"
35782,"ca0ba660-887b-4e9b-a90f-a52c2d36acad","https://prime.sweedpos.com/store_setup/products/product/35782"
35807,"82af078e-4012-4308-869f-853cd8661b88","https://prime.sweedpos.com/store_setup/products/product/35807"
35783,"299a0fcd-2a3a-43e8-b96f-1cbc4bf69fa1","https://prime.sweedpos.com/store_setup/products/product/35783"
35784,"3af6ebb8-d678-489f-8a8a-b16fd53c32b4","https://prime.sweedpos.com/store_setup/products/product/35784"
35700,"2625f507-d8d9-4e13-89c0-e71132e8af08","https://prime.sweedpos.com/store_setup/products/product/35700"
35727,"a3941b4f-b495-441d-8840-53f0b23ae429","https://prime.sweedpos.com/store_setup/products/product/35727"
53613,"0f1814f6-fb2e-40df-b3fc-d3262a860930","https://prime.sweedpos.com/store_setup/products/product/53613"
35836,"8d1ba61a-e0b1-4cd1-b456-389f8db49aa3","https://prime.sweedpos.com/store_setup/products/product/35836"
35838,"59011b0c-0ae5-4a72-b5c3-b8f8564cf0bb","https://prime.sweedpos.com/store_setup/products/product/35838"
35865,"c1b1b39e-3493-4e12-9849-bee4ac717319","https://prime.sweedpos.com/store_setup/products/product/35865"
35858,"3d8dd3e0-c33c-4c13-9737-27c01694774f","https://prime.sweedpos.com/store_setup/products/product/35858"
35851,"5195201e-073c-4e3e-9cc4-c933566a4810","https://prime.sweedpos.com/store_setup/products/product/35851"
35852,"3cc573b8-d060-44d8-9151-b22ff49c0b91","https://prime.sweedpos.com/store_setup/products/product/35852"
35854,"23427df0-1fb9-4931-8e9a-7f7bbc565711","https://prime.sweedpos.com/store_setup/products/product/35854"
35855,"d390d079-2833-4fdf-9035-562783b6879e","https://prime.sweedpos.com/store_setup/products/product/35855"
35853,"e01a6a67-ec2a-4040-8b05-7dde8e690f80","https://prime.sweedpos.com/store_setup/products/product/35853"
35856,"32b96107-5798-4706-b087-f0569ad21f00","https://prime.sweedpos.com/store_setup/products/product/35856"
35866,"ab74dd7e-9eed-4f7d-a7d5-98df28a3f1da","https://prime.sweedpos.com/store_setup/products/product/35866"
35857,"f4a5bfad-1160-415e-b8ca-c191aa870c85","https://prime.sweedpos.com/store_setup/products/product/35857"
35862,"1c0af044-9d42-406b-a52f-25e097aef228","https://prime.sweedpos.com/store_setup/products/product/35862"
35859,"fa5fcf01-2f23-4170-8e12-4b630be608bc","https://prime.sweedpos.com/store_setup/products/product/35859"
35860,"0db9fe67-379f-4992-99db-ea00e8eb9296","https://prime.sweedpos.com/store_setup/products/product/35860"
35861,"2ae7c302-bc8c-4a85-9f16-ae398488570c","https://prime.sweedpos.com/store_setup/products/product/35861"
